show_id_imdb,title,type_orginal,director_orginal,country_orginal,date_added_orginal,release_year_orginal,listed_in_orginal,description_orginal,duration,rating_imdb
80156137,The Kindness Diaries,TV Show,,,"May 1, 2019",2019,Reality TV,"Host Leon Logothetis travels the world with only a vintage motorbike and the kindness of strangers, which he pays back in unexpected, inspiring ways.",1 Season,8.3
80182016,The King,Movie,David Michôd,"United Kingdom, Hungary, Australia","November 1, 2019",2019,Dramas,Wayward Prince Hal must turn from carouser to warrior king as he faces hostilities from inside and outside the castle walls in the battle for England.,141 min,7.4
81175361,The King's Avatar,TV Show,,China,"August 16, 2019",2019,"International TV Shows, TV Action & Adventure, TV Dramas","When an elite gamer is forced out of his professional team, he becomes a manager of an Internet café and reinvents himself to return to online glory.",1 Season,8.6
70135893,The King's Speech,Movie,Tom Hooper,"United Kingdom, United States, Australia","June 2, 2018",2010,"Dramas, International Movies","In this biographical drama, Britain's King George VI struggles with an embarrassing stutter until he seeks help from speech therapist Lionel Logue.",118 min,8
81045308,The Kirlian Frequency,TV Show,,Argentina,"February 15, 2019",2017,"International TV Shows, Spanish-Language TV Shows, TV Horror","In the midnight hour, a lone DJ broadcasts the strangest – and scariest – tales from the outer edges of Kirlian, a lost city somewhere in Argentina.",1 Season,7.8
80143556,The Kissing Booth,Movie,Vince Marcello,"United Kingdom, United States","May 11, 2018",2018,"Comedies, Romantic Movies","When teenager Elle's first kiss leads to a forbidden romance with the hottest boy in high school, she risks her relationship with her best friend.",105 min,6.5
81026188,The Knight Before Christmas,Movie,Monika Mitchell,United States,"November 21, 2019",2019,"Children & Family Movies, Comedies, Romantic Movies","Medieval magic sends a 14th-century knight to modern-day Ohio, where he falls for a high school science teacher who's disillusioned by love.",93 min,5.7
80201680,The Kominsky Method,TV Show,,United States,"October 25, 2019",2019,"TV Comedies, TV Dramas",Acting coach Sandy Kominsky and best friend Norman Newlander keep each other laughing as they navigate the ups and downs of getting older.,2 Seasons,8.4
70136114,The L Word,TV Show,,"Canada, United States"," March 20, 2018",2009,"Romantic TV Shows, TV Dramas",This trailblazing series follows the tangled lives and ever-changing relationships among a close-knit group of lesbians who call Los Angeles home.,6 Seasons,8
80226168,The Lady in Dignity,TV Show,,South Korea,"January 30, 2018",2017,"International TV Shows, Korean TV Shows, TV Dramas",The wife of a corporate heir finds her luxurious life overturned by a mysterious woman who joins the household as a caregiver for her father-in-law.,1 Season,7.8
70043303,The Lake House,Movie,Alejandro Agresti,United States,"September 1, 2019",2006,"Dramas, Romantic Movies, Sci-Fi & Fantasy","A lonely doctor begins writing letters to the frustrated architect who lives in her former home, only to discover that they're living two years apart.",98 min,7
80121841,The Lamb,Movie,Timothy Reckart,United States,"June 4, 2018",2017,"Children & Family Movies, Faith & Spirituality",A big-dreaming donkey escapes his menial existence and befriends some free-spirited animal pals in this imaginative retelling of the Nativity Story.,86 min,6.7
80107219,The Land of Cards,Movie,Qaushiq Mukherjee,India,"November 22, 2016",2012,"Dramas, Independent Movies, International Movies",A royal prince arrives on an island of fascist rule and inspires a rebellion among its women in this hallucinogenic adaptation of a classic play.,113 min,6.3
81049511,The Land of Hypocrisy,TV Show,,Egypt,"March 13, 2019",2018,"International TV Shows, TV Comedies, TV Sci-Fi & Fantasy",A hardworking man in a thankless job meets a mysterious doctor who sells him powerful pills that throw his life into disarray.,1 Season,7.2
80164779,The Land of Steady Habits,Movie,Nicole Holofcener,United States,"September 14, 2018",2018,"Comedies, Dramas, Independent Movies","After leaving his wife and his job to find happiness, Anders begins a clumsy, heartbreaking quest to reassemble the pieces of his fractured life.",98 min,6.2
80097375,The Land of the Enlightened,Movie,Pieter-Jan De Pue,"Belgium, Ireland, Netherlands, Germany, Afghanistan","January 1, 2017",2016,"Documentaries, International Movies","In the rugged mountains of Afghanistan, armed bands of young boys survive by scavenging for old land mines, mining lapis lazuli and trading in opium.",84 min,7.3
684847,The Last Boy Scout,Movie,Tony Scott,United States,"November 1, 2019",1991,"Action & Adventure, Comedies",Private eye Joe Hallenbeck is forced to team up with a disgraced quarterback to uncover a conspiracy by a politician and a football team owner.,105 min,7.1
80211648,The Last Czars,TV Show,,United States,"July 3, 2019",2019,"Docuseries, TV Dramas","When social upheaval sweeps Russia in the early 20th century, Czar Nicholas II resists change, sparking a revolution and ending a dynasty.",1 Season,7.3
80025702,The Last Days of Chez Nous,Movie,Gillian Armstrong,Australia,"November 1, 2016",1992,"Classic Movies, Dramas",Successful writer Beth's tepid marriage and home life face a new round of challenges when her footloose younger sister arrives for an extended visit.,93 min,6.7
70136074,The Last Exorcism,Movie,Daniel Stamm,"France, United States","September 1, 2019",2010,"Horror Movies, Independent Movies, Thrillers","Ready to expose his miraculous deeds as mere trickery, a famed evangelist invites a documentary crew to film his final exorcism.",88 min,5.6
80115030,The Last Face,Movie,Sean Penn,United States,"January 13, 2020",2016,Dramas,Savage civil war and a dispute over humanitarian assistance threaten to unravel a checkered romance between an aid director and a doctor.,131 min,5.5
81020973,The Last Hangover,Movie,Rodrigo Van Der Put,Brazil,"December 21, 2018",2018,"Comedies, International Movies","In this biblical ""Hangover"" spoof, the apostles awaken to find Jesus is missing and must piece together events of the previous night's wild Last Supper.",44 min,6
80991026,The last hour,Movie,Eduardo Mendoza de Echave,"Chile, Peru","June 15, 2018",2017,"Dramas, International Movies","In this compelling true story, two Peruvian detectives go undercover to locate and capture the elusive leader of the Shining Path guerrilla army.",119 min,6.4
80219119,The Last Kids on Earth,TV Show,,United States,"October 16, 2020",2020,"Kids' TV, TV Comedies","When zombies and monsters invade his hometown, a scrappy 13-year-old orphan teams up with his friends in hopes of surviving the chaos.",1 Season,7.7
80074249,The Last Kingdom,TV Show,,United Kingdom,"April 26, 2020",2020,"British TV Shows, International TV Shows, TV Action & Adventure","As Alfred the Great defends his kingdom from Norse invaders, Uhtred – born a Saxon but raised by Vikings – seeks to claim his ancestral birthright.",3 Seasons,8.6
80202273,The Last Laugh,Movie,Greg Pritikin,United States,"January 11, 2019",2019,"Comedies, Dramas","After moving to a retirement home, restless talent manager Al reconnects with long-ago client Buddy and coaxes him back out on the comedy circuit.",99 min,5.7
80087933,The Last Man on the Moon,Movie,Mark Craig,United Kingdom,"May 26, 2016",2014,Documentaries,Astronaut Gene Cernan looks back on the exciting history of NASA's lunar landings and how being the last man to stand on the moon changed his life.,96 min,7.5
80204730,The Last O.G.,TV Show,,United States,"December 4, 2019",2019,TV Comedies,"After 15 years behind bars, a kindhearted ex-drug dealer returns to Brooklyn looking for a fresh start, only to discover things have changed. A lot.",1 Season,7.3
81044300,The Last of the Schmucks,TV Show,,Egypt,"February 7, 2019",2017,"International TV Shows, TV Comedies","The year is 2041 and a dispute between a man and his wife has set the human race back. In this battle of the sexes, the primitive life isn't so simple.",1 Season,6.9
81030755,The Last Resort,Movie,"Dennis Scholl, Kareem Tabsch",United States,"April 21, 2019",2018,Documentaries,"In the waning days of the 70s, two young photographers document the Jewish retirees who dominated the sunny shores of South Beach.",70 min,3.5
81055395,The Last Runway,Movie,"Rodrigo Salomón, Pietro Scappini","Paraguay, Argentina","March 1, 2019",2018,"Action & Adventure, International Movies",An ex-colonel forms a special paramilitary group focused on combatting drug trafficking on the Paraguayan border.,107 min,6.3
80121855,The Last Shaman,Movie,Raz Degan,"United Kingdom, Italy, Israel, Peru, United States","September 1, 2017",2016,"Documentaries, International Movies","In a last-ditch effort to prevent suicide, a clinically depressed young man travels to the Amazon to engage in an ancient hallucinatory ritual.",83 min,7.1
80999729,The Last Summer,Movie,William Bindley,United States,"May 3, 2019",2019,"Comedies, Romantic Movies","Teens from a Chicago high school grapple with their dreams, relationships and identities in a transformative summer before they leave for college.",110 min,5.7
81123469,The Last Whistle,Movie,Rob Smat,United States,"October 26, 2019",2019,"Dramas, Sports Movies","After a star player dies during football practice, his coach’s career and reputation are on the line as he refuses to quit his win-at-all-costs style.",88 min,5.6
80994011,The Laundromat,Movie,Steven Soderbergh,United States,"October 18, 2019",2019,"Comedies, Dramas","When a widow gets swindled out of insurance money, her search for answers leads to two cunning lawyers in Panama who hide cash for the superrich.",96 min,6.4
80114719,The Laws of Thermodynamics,Movie,Mateo Gil,Spain,"August 31, 2018",2018,"Comedies, International Movies, Romantic Movies","A physicist uses the laws of thermodynamics to describe romance and relationships, but his theories prove faulty when it comes to his own love life.",101 min,6.3
80176715,The Legacy of a Whitetail Deer Hunter,Movie,Jody Hill,United States,"July 6, 2018",2018,"Action & Adventure, Comedies, Dramas",A star of hunting videos strives to bond with his 12-year-old son on a wilderness trip but learns familial connections can't be forced.,83 min,5.6
80173271,The Legend of 420,Movie,Peter Spirer,United States,"December 1, 2017",2017,Documentaries,"This documentary explores the growing trend of marijuana decriminalization in the U.S. and the use of cannabis in medicine, art, fine dining and more.",87 min,6.9
70228154,The Legend of Bruce Lee,TV Show,,China,"July 7, 2017",2008,"International TV Shows, TV Action & Adventure, TV Dramas","The brief but spectacular career of martial arts superstar Bruce Lee is recounted in this drama, starring Danny Chan as the enigmatic and driven Lee.",1 Season,7.4
80999977,The Legend of Cocaine Island,Movie,Theo Love,United States,"March 29, 2019",2019,Documentaries,An urban legend about a duffel bag of cocaine buried in the Caribbean leads a misfit band to hatch a nutball plan to find it in this comic documentary.,87 min,6.4
80207445,The Legend of Michael Mishra,Movie,Manish Jha,India,"April 1, 2019",2016,"Comedies, Dramas, International Movies","After a life of crime, a notorious kidnapper tries to change his ways and turn over a new leaf to win the heart of the woman he loves.",118 min,5.2
